2021526222112,1,20.80,20.80,21.30,2,50.00,47.00,35.00
2021526222113,1,20.80,20.80,21.30,2,50.00,47.00,35.00
2021526222114,1,20.80,20.80,21.30,2,50.00,47.00,35.00
2021526222115,1,20.80,20.80,21.20,2,50.00,47.00,35.00
2021526222116,1,20.80,20.80,21.20,2,50.00,47.00,35.00
2021526222117,1,20.80,20.70,21.20,2,49.00,47.00,35.00
2021526222118,1,20.80,20.70,21.20,2,49.00,47.00,35.00
2021526222119,1,20.80,20.70,21.20,2,49.00,47.00,35.00
2021526222120,1,20.80,20.70,21.20,2,49.00,47.00,35.00
2021526222121,1,20.70,20.70,21.20,2,49.00,47.00,35.00
2021526222122,1,20.70,20.70,21.20,2,49.00,47.00,35.00
2021526222124,1,20.70,20.70,21.20,2,49.00,47.00,35.00
2021526222125,1,20.70,20.70,21.20,2,49.00,47.00,35.00
2021526222126,1,20.70,20.70,21.20,2,49.00,47.00,35.00
2021526222127,1,20.70,20.70,21.20,2,49.00,47.00,35.00
2021526222128,1,20.70,20.70,21.10,2,49.00,47.00,35.00
2021526222129,1,20.70,20.70,21.10,2,49.00,47.00,35.00
2021526222130,1,20.70,20.60,21.10,2,49.00,47.00,35.00
2021526222131,1,20.70,20.60,21.10,2,49.00,47.00,35.00
2021526222132,1,20.70,20.60,21.10,2,49.00,47.00,35.00
2021526222133,1,20.70,20.60,21.10,2,49.00,47.00,35.00
2021526222134,1,20.60,20.60,21.10,2,49.00,47.00,35.00
2021526222135,1,20.60,20.60,21.10,2,49.00,47.00,35.00
2021526222136,1,20.60,20.60,21.10,2,50.00,47.00,35.00
2021526222137,1,20.60,20.60,21.10,2,50.00,47.00,35.00
2021526222138,1,20.60,20.60,21.10,2,50.00,47.00,35.00
2021526222139,1,20.60,20.60,21.10,2,50.00,47.00,35.00
2021526222140,1,20.60,20.60,21.10,2,50.00,47.00,35.00
2021526222141,1,20.60,20.60,21.10,2,50.00,47.00,35.00
2021526222142,1,20.60,20.50,21.00,2,50.00,47.00,35.00
2021526222143,1,20.60,20.50,21.00,2,50.00,47.00,35.00
2021526222144,1,20.50,20.50,21.00,2,50.00,47.00,35.00
2021526222145,1,20.50,20.50,21.00,2,50.00,47.00,35.00
2021526222146,1,20.50,20.50,21.00,2,50.00,47.00,35.00
2021526222147,1,20.50,20.50,21.00,2,50.00,47.00,35.00
2021526222148,1,20.50,20.40,21.00,2,50.00,48.00,36.00
2021526222149,1,20.50,20.40,21.00,2,50.00,48.00,36.00
2021526222150,1,20.50,20.40,20.90,2,50.00,48.00,35.00
2021526222151,1,20.50,20.40,20.90,2,50.00,48.00,35.00
2021526222153,1,20.50,20.40,20.90,2,50.00,48.00,35.00
2021526222154,1,20.50,20.40,20.90,2,50.00,48.00,35.00
2021526222155,1,20.50,20.30,20.90,2,50.00,48.00,35.00
2021526222156,1,20.50,20.30,20.90,2,50.00,48.00,35.00
2021526222157,1,20.50,20.30,20.90,2,50.00,48.00,35.00
2021526222158,1,20.50,20.30,20.90,2,50.00,48.00,35.00
2021526222159,1,20.50,20.40,20.80,2,50.00,48.00,35.00
202152622220,1,20.50,20.40,20.80,2,50.00,48.00,35.00
202152622221,1,20.40,20.20,20.80,2,50.00,49.00,35.00
202152622222,1,20.40,20.20,20.80,2,50.00,49.00,35.00
202152622223,1,20.40,20.20,20.80,2,51.00,49.00,35.00
202152622224,1,20.40,20.20,20.80,2,51.00,49.00,35.00
202152622225,1,20.40,20.20,20.70,2,51.00,49.00,35.00
202152622226,1,20.40,20.20,20.70,2,51.00,49.00,35.00
202152622227,1,20.40,20.20,20.70,2,51.00,49.00,35.00
202152622228,1,20.40,20.20,20.70,2,51.00,49.00,35.00
202152622229,1,20.30,20.20,20.70,2,51.00,49.00,35.00
2021526222210,1,20.30,20.20,20.70,2,51.00,49.00,35.00
2021526222211,1,20.30,20.20,20.60,2,51.00,49.00,36.00
2021526222212,1,20.30,20.20,20.60,2,51.00,49.00,36.00
2021526222213,1,20.30,20.20,20.60,2,51.00,49.00,35.00
2021526222214,1,20.30,20.20,20.60,2,51.00,49.00,35.00
